Date,Open,High,Low,Close,Volume,Adj Close
2011-11-29,56.60,57.94,54.27,55.27,276400,552.70
2011-11-28,55.23,58.95,54.02,57.60,272400,576.00
2011-11-25,62.51,64.22,60.06,63.98,159600,639.80
2011-11-23,59.73,62.49,59.00,62.21,389100,622.10
2011-11-22,60.58,61.44,56.72,57.00,314700,570.00
2011-11-21,64.08,64.63,58.72,59.64,501000,596.40
2011-11-18,58.96,62.37,58.04,58.50,455100,585.00
2011-11-17,57.93,64.74,56.48,62.31,700200,623.10
2011-11-16,55.13,57.70,51.29,57.13,507300,571.30
2011-11-15,55.12,55.90,50.82,51.98,398200,519.80
2011-11-14,52.13,54.92,51.76,53.06,360800,530.60
2011-11-11,51.04,51.38,49.20,50.50,289500,505.00
2011-11-10,55.76,62.25,54.83,55.08,597400,550.80
2011-11-09,53.00,63.86,51.91,63.24,682300,632.40
2011-11-08,49.35,52.40,45.90,46.04,381800,460.40
2011-11-07,52.09,54.99,50.65,50.75,290600,507.50
2011-11-04,52.38,55.47,50.02,52.00,373400,520.00
2011-11-03,51.99,58.70,49.30,49.67,476900,496.70
2011-11-02,54.32,59.00,53.73,54.81,426900,548.10
2011-11-01,59.04,61.60,54.76,57.22,769600,572.20
2011-10-31,40.70,45.40,40.12,45.40,454000,454.00
2011-10-28,39.43,40.09,36.77,37.25,327300,372.50
2011-10-27,41.00,43.45,37.11,38.00,518500,380.00
2011-10-26,51.93,60.00,51.05,51.33,504200,513.30
2011-10-25,51.03,57.10,51.03,56.25,433300,562.50
2011-10-24,55.45,55.45,49.55,49.64,266000,496.40
2011-10-21,58.79,61.00,56.43,56.65,323200,566.50
2011-10-20,63.69,69.10,61.92,63.65,521800,636.50
2011-10-19,54.78,64.83,53.55,62.58,371700,625.80
2011-10-18,60.07,64.49,51.22,55.21,497300,552.10
2011-10-17,50.30,60.66,50.23,60.04,331100,600.40
2011-10-14,51.56,54.18,49.51,49.89,205000,498.90
2011-10-13,57.60,61.09,56.04,56.27,249300,562.70
2011-10-12,60.78,61.26,54.25,56.48,299500,564.80
2011-10-11,68.45,68.63,64.36,65.11,93900,651.10
2011-10-10,71.94,72.12,67.00,67.00,95400,670.00
2011-10-07,72.46,80.92,72.38,77.90,276700,779.00
2011-10-06,78.43,81.60,75.23,75.60,154700,756.00
2011-10-05,83.94,87.37,77.56,78.01,173200,780.10
2011-10-04,105.87,109.17,85.39,86.81,440000,868.10
2011-10-03,93.36,101.34,88.51,100.90,362400,1009.00
2011-09-30,84.50,90.00,81.33,89.43,278400,894.30
2011-09-29,75.76,86.05,74.00,78.18,281800,781.80
2011-09-28,70.43,81.38,69.00,81.15,204900,811.50
2011-09-27,68.06,73.45,65.53,72.12,138200,721.20
2011-09-26,77.21,83.50,74.40,74.70,189000,747.00
2011-09-23,80.16,82.80,76.87,80.14,220900,801.40
2011-09-22,76.67,83.27,72.96,78.70,486800,787.00
2011-09-21,58.34,65.50,57.00,65.50,320800,655.00
2011-09-20,58.15,59.60,54.90,59.14,270600,591.40
2011-09-19,60.62,62.84,57.84,59.05,265000,590.50
2011-09-16,56.99,59.59,55.02,55.51,211500,555.10
2011-09-15,61.29,62.59,57.71,57.71,169900,577.10
2011-09-14,66.20,71.28,61.25,64.16,245400,641.60
2011-09-13,68.14,72.27,67.35,67.89,306800,678.90
2011-09-12,74.12,77.65,68.54,69.25,321900,692.50
2011-09-09,60.37,69.34,59.63,67.83,275000,678.30
2011-09-08,56.85,57.74,53.30,57.04,135300,570.40
2011-09-07,56.01,57.35,54.82,55.32,98000,553.20
2011-09-06,66.57,66.94,59.31,59.58,271100,595.80
2011-09-02,56.05,57.34,54.50,56.21,277000,562.10
2011-09-01,49.54,51.17,46.92,51.13,221600,511.30
2011-08-31,48.59,51.00,46.65,49.80,300600,498.00
2011-08-30,50.22,52.32,48.33,49.66,185600,496.60
2011-08-29,51.37,51.77,48.49,48.49,146200,484.90
2011-08-26,61.54,63.89,53.55,55.54,389000,555.40
2011-08-25,52.18,60.12,50.76,57.38,340300,573.80
2011-08-24,57.44,58.57,51.86,55.11,267600,551.10
2011-08-23,63.37,66.30,56.86,57.41,253400,574.10
2011-08-22,53.11,65.24,52.78,63.67,365800,636.70
2011-08-19,61.39,61.56,53.00,59.94,753300,599.40
2011-08-18,45.40,56.46,45.40,54.05,739000,540.50
2011-08-17,35.90,39.22,35.25,38.39,350700,383.90
2011-08-16,37.12,39.42,35.67,36.93,309100,369.30
2011-08-15,37.38,38.58,35.36,35.36,238900,353.60
2011-08-12,36.62,40.09,35.61,39.74,272400,397.40
2011-08-11,41.09,43.39,36.96,39.09,470500,390.90
2011-08-10,37.16,43.00,36.31,42.36,457100,423.60
2011-08-09,40.27,47.15,34.59,34.59,701200,345.90
2011-08-08,40.58,46.25,37.83,44.26,893500,442.60
2011-08-05,28.44,40.65,27.36,34.42,894500,344.20
2011-08-04,24.14,31.30,23.76,31.29,908100,312.90
2011-08-03,22.28,24.42,21.51,22.25,608200,222.50
2011-08-02,20.69,22.15,19.70,22.09,385900,220.90
2011-08-01,18.90,22.12,18.76,19.38,419700,193.80
2011-07-29,23.34,24.10,20.93,21.16,687300,211.60
2011-07-28,21.21,22.29,19.75,21.95,600600,219.50
2011-07-27,19.50,21.27,19.47,21.00,518700,210.00
2011-07-26,18.17,19.12,18.00,18.83,344900,188.30
2011-07-25,17.82,18.13,17.25,18.00,377100,180.00
2011-07-22,16.69,17.30,16.45,16.75,192800,167.50
2011-07-21,18.00,18.26,16.93,16.96,351900,169.60
2011-07-20,19.01,19.81,18.88,19.00,165100,190.00
2011-07-19,21.01,21.14,19.63,19.81,243100,198.10
2011-07-18,21.87,22.78,21.81,21.98,329600,219.80
2011-07-15,21.04,22.65,20.50,21.01,519700,210.10
2011-07-14,19.56,22.55,19.55,21.57,456100,215.70
2011-07-13,19.22,20.50,18.11,20.08,258700,200.80
2011-07-12,19.93,20.12,18.33,20.06,394400,200.60
2011-07-11,18.08,19.25,17.61,19.16,353000,191.60
2011-07-08,17.20,17.20,16.36,16.37,241200,163.70
2011-07-07,15.78,16.11,15.65,15.98,274100,159.80
2011-07-06,16.84,17.51,16.57,16.96,250200,169.60
2011-07-05,16.20,16.66,15.99,16.46,222900,164.60
2011-07-01,17.47,17.60,16.06,16.28,408500,162.80
2011-06-30,18.59,18.66,17.33,17.72,454800,177.20
2011-06-29,20.31,20.73,19.25,19.33,311400,193.30
2011-06-28,22.72,23.05,21.40,21.44,181800,214.40
2011-06-27,24.17,24.80,23.03,23.30,154700,233.00
2011-06-24,21.95,24.29,21.65,24.05,197700,240.50
2011-06-23,24.83,25.45,22.23,22.25,307300,222.50
2011-06-22,21.47,22.40,20.53,22.31,182100,223.10
2011-06-21,22.03,22.30,20.77,21.85,212600,218.50
2011-06-20,26.09,26.36,23.33,23.44,158400,234.40
2011-06-17,25.05,26.98,24.44,25.65,223500,256.50
2011-06-16,25.05,28.99,24.27,26.66,317400,266.60
2011-06-15,22.09,24.33,21.76,24.14,348000,241.40
2011-06-14,20.84,20.86,20.13,20.66,127100,206.60
2011-06-13,21.14,22.94,20.65,22.06,123800,220.60
2011-06-10,20.18,21.75,19.99,21.34,179400,213.40
2011-06-09,20.65,20.80,19.63,19.92,137900,199.20
2011-06-08,20.66,21.51,20.23,21.33,164100,213.30
2011-06-07,20.38,20.67,19.60,20.59,174200,205.90
2011-06-06,20.43,21.65,19.93,21.14,165500,211.40
2011-06-03,22.22,22.22,19.93,20.45,244700,204.50
2011-06-02,20.29,21.76,19.95,20.42,159200,204.20
2011-06-01,18.89,20.98,18.70,20.97,252000,209.70
2011-05-31,18.35,19.12,18.26,18.64,130600,186.40
2011-05-27,19.82,20.01,19.19,19.72,140800,197.20
2011-05-26,21.55,21.83,20.35,20.46,136000,204.60
2011-05-25,22.69,22.76,20.94,21.39,185000,213.90
2011-05-24,22.24,22.71,21.70,22.65,118000,226.50
2011-05-23,23.46,23.74,22.18,22.74,208100,227.40
2011-05-20,20.95,22.22,20.38,21.33,175500,213.30
2011-05-19,21.32,21.93,20.82,20.86,126500,208.60
2011-05-18,22.90,23.50,21.62,21.88,150600,218.80
2011-05-17,24.62,25.29,23.00,23.13,217900,231.30
2011-05-16,23.50,24.03,22.11,24.03,149600,240.30
2011-05-13,22.15,23.75,22.11,23.07,131600,230.70
2011-05-12,23.72,24.40,22.06,22.53,120000,225.30
2011-05-11,22.26,24.28,22.22,23.00,143800,230.00
2011-05-10,23.39,23.67,22.00,22.21,164300,222.10
2011-05-09,25.64,25.73,23.75,23.85,69600,238.50
2011-05-06,24.16,27.13,23.32,25.59,171700,255.90
2011-05-05,27.00,27.19,24.64,26.68,190900,266.80
2011-05-04,24.76,26.85,24.60,25.19,149000,251.90
2011-05-03,23.80,25.76,23.80,24.63,130700,246.30
2011-05-02,21.93,24.05,21.87,23.65,115400,236.50
2011-04-29,22.22,22.71,22.18,22.36,53900,223.60
2011-04-28,23.38,23.47,22.01,22.28,154400,222.80
2011-04-27,23.55,25.45,22.83,22.84,105300,228.40
2011-04-26,23.95,24.28,22.85,23.49,110000,234.90
2011-04-25,25.50,25.89,24.48,24.53,64200,245.30
2011-04-21,26.22,27.17,25.68,25.71,191300,257.10
2011-04-20,27.51,27.87,26.94,27.38,111000,273.80
2011-04-19,32.33,32.50,29.75,29.87,139400,298.70
2011-04-18,34.41,35.90,32.83,33.14,216100,331.40
2011-04-15,32.84,33.60,31.41,31.70,137100,317.00
2011-04-14,35.21,35.61,32.95,33.26,93700,332.60
2011-04-13,34.06,35.45,33.72,33.84,76600,338.40
2011-04-12,35.85,36.47,34.44,34.94,104200,349.40
2011-04-11,34.51,35.43,33.62,34.40,94500,344.00
2011-04-08,33.07,35.99,32.65,35.03,116400,350.30
2011-04-07,33.55,35.35,33.09,33.88,133400,338.80
2011-04-06,32.87,34.54,32.60,33.38,73300,333.80
2011-04-05,35.38,35.45,33.37,33.65,93600,336.50
2011-04-04,34.94,35.92,34.47,34.95,47300,349.50
2011-04-01,34.72,36.36,34.00,35.63,76600,356.30
2011-03-31,37.06,37.39,36.03,36.29,87800,362.90
2011-03-30,36.85,37.32,35.97,36.50,73700,365.00
2011-03-29,39.47,40.92,37.80,37.80,78300,378.00
2011-03-28,38.25,39.88,37.34,39.69,75200,396.90
2011-03-25,37.84,39.06,36.81,38.89,55000,388.90
2011-03-24,38.57,40.32,38.10,38.89,51500,388.90
2011-03-23,45.26,46.74,40.77,41.12,51600,411.20
2011-03-22,43.94,45.49,43.49,44.55,31600,445.50
2011-03-21,48.60,49.01,44.75,44.99,38500,449.90
2011-03-18,51.73,54.74,51.24,52.99,26000,529.90
2011-03-17,53.67,57.59,53.12,56.59,38200,565.90
2011-03-16,51.85,64.72,51.72,60.19,85600,601.90
2011-03-15,57.94,58.00,49.92,51.62,51200,516.20
2011-03-14,49.50,50.27,47.21,47.46,33700,474.60
2011-03-11,50.80,51.24,46.00,46.57,35400,465.70
2011-03-10,48.10,49.96,46.94,49.31,43500,493.10
2011-03-09,44.25,47.10,43.94,44.63,42100,446.30
2011-03-08,45.21,47.63,42.87,43.42,43400,434.20
2011-03-07,42.59,48.16,41.16,45.40,64900,454.00
2011-03-04,40.83,44.88,40.33,42.96,40200,429.60
2011-03-03,41.63,42.62,40.75,41.07,27000,410.70
2011-03-02,45.61,46.81,42.75,45.65,40800,456.50
2011-03-01,38.74,45.63,38.68,45.57,39900,455.70
2011-02-28,41.24,41.47,39.18,39.73,27000,397.30
2011-02-25,46.74,50.28,43.20,43.40,38200,434.00
2011-02-24,50.96,53.66,48.75,49.78,21800,497.80
2011-02-23,46.82,54.00,45.78,50.76,38500,507.60
2011-02-22,41.98,47.34,40.27,46.66,36200,466.60
2011-02-18,36.51,38.33,36.50,37.52,7600,375.20
2011-02-17,36.40,37.32,36.24,36.85,8700,368.50
2011-02-16,34.20,36.06,33.56,35.90,11700,359.00
2011-02-15,34.84,35.34,34.45,35.16,10400,351.60
2011-02-14,34.82,35.34,34.21,34.29,7400,342.90
2011-02-11,36.83,36.90,34.75,34.90,13200,349.00
2011-02-10,37.89,38.02,35.83,36.16,13800,361.60
2011-02-09,36.70,37.74,35.85,36.26,32500,362.60
2011-02-08,37.01,38.07,35.56,35.95,26700,359.50
2011-02-07,37.26,37.26,36.00,36.94,11800,369.40
2011-02-04,39.79,40.55,37.90,38.13,10900,381.30
2011-02-03,41.45,43.45,39.80,40.00,7400,400.00
2011-02-02,42.40,42.40,40.00,41.21,5400,412.10
2011-02-01,43.34,43.65,40.50,41.45,10100,414.50
2011-01-31,44.80,46.56,44.47,45.64,4800,456.40
2011-01-28,39.42,47.33,38.32,46.11,15900,461.10
2011-01-27,41.08,41.96,39.50,39.60,3300,396.00
2011-01-26,43.01,43.71,40.84,41.34,6700,413.40
2011-01-25,45.62,47.37,43.93,44.00,5400,440.00
2011-01-24,47.20,47.98,44.43,45.11,3100,451.10
2011-01-21,43.43,47.40,43.35,47.25,6800,472.50
2011-01-20,47.59,49.60,45.80,46.23,4300,462.30
2011-01-19,42.99,48.60,42.82,46.85,8500,468.50
2011-01-18,45.25,45.30,42.09,42.28,4800,422.80
2011-01-14,49.85,49.85,44.38,45.30,9700,453.00
2011-01-13,50.42,51.60,49.50,49.78,2300,497.80
2011-01-12,54.00,54.00,50.40,50.77,2900,507.70
2011-01-11,57.19,58.08,55.41,55.41,3500,554.10
2011-01-10,61.00,63.00,58.41,58.95,2000,589.50
2011-01-07,58.00,62.38,56.18,59.23,5200,592.30
2011-01-06,58.13,60.00,57.51,58.94,2000,589.40
2011-01-05,62.44,62.49,57.98,58.62,2600,586.20
2011-01-04,60.65,64.37,59.99,59.99,2700,599.90
2011-01-03,62.55,62.55,59.66,60.50,3700,605.00
2010-12-31,66.09,66.85,64.51,64.72,1600,647.20
2010-12-30,67.62,67.89,65.45,65.86,1700,658.60
2010-12-29,68.44,68.66,66.97,67.01,1000,670.10
2010-12-28,67.21,69.97,67.21,69.13,900,691.30
2010-12-27,66.56,69.31,66.56,67.68,1300,676.80
2010-12-23,61.80,66.64,61.50,64.91,2800,649.10
2010-12-22,60.50,61.70,60.32,61.29,6500,612.90
2010-12-21,62.30,62.75,61.26,61.70,1600,617.00
2010-12-20,65.87,67.32,63.41,64.00,2200,640.00
2010-12-17,70.24,70.54,66.44,67.31,2800,673.10
2010-12-16,72.10,73.15,69.79,71.58,400,715.80
2010-12-15,69.20,72.80,67.85,72.80,900,728.00
2010-12-14,68.38,70.40,67.93,69.50,300,695.00
2010-12-13,65.20,69.00,65.20,68.75,1800,687.50
2010-12-10,66.62,66.90,65.45,66.35,500,663.50
2010-12-09,66.76,69.48,66.76,67.49,800,674.90
2010-12-08,73.72,75.90,70.00,70.92,1900,709.20
2010-12-07,75.00,75.00,70.10,74.13,1800,741.30
2010-12-06,79.77,80.00,74.62,75.69,800,756.90
2010-12-03,88.36,88.36,78.12,78.78,300,787.80
2010-12-02,98.31,98.31,86.50,86.59,800,865.90
2010-12-01,99.98,100.69,98.80,100.69,1300,1006.90
2010-11-30,106.27,112.35,104.39,112.35,4800,1123.50
