Date,Open,High,Low,Close,Volume,Adj Close
2012-02-02,6.24,6.31,6.08,6.09,1200,3655.30
2012-02-01,6.56,6.66,6.29,6.48,1100,3889.76
2012-01-31,6.54,6.98,6.49,6.84,800,4106.20
2012-01-30,6.94,7.03,6.67,6.85,1300,4112.21
2012-01-27,6.94,6.98,6.40,6.47,1300,3883.75
2012-01-26,6.46,6.95,6.42,6.75,1400,4052.09
2012-01-25,7.36,7.56,6.70,6.75,2100,4052.09
2012-01-24,7.68,7.74,7.29,7.36,1300,4418.82
2012-01-23,7.69,7.78,7.21,7.31,1400,4388.76
2012-01-20,8.29,8.36,7.68,7.73,1300,4635.25
2012-01-19,8.45,8.63,8.18,8.21,1200,4923.83
2012-01-18,9.24,9.45,8.66,8.70,1200,5218.42
2012-01-17,8.89,9.46,8.60,9.36,800,5615.21
2012-01-13,9.46,10.04,9.42,9.50,1300,5699.38
2012-01-12,9.19,9.86,9.00,9.02,700,5410.80
2012-01-11,9.15,9.34,9.10,9.26,400,5555.09
2012-01-10,8.82,9.10,8.65,9.00,500,5398.78
2012-01-09,9.50,9.66,9.29,9.39,400,5633.24
2012-01-06,9.83,10.22,9.48,9.68,600,5807.59
2012-01-05,10.76,10.97,9.97,10.00,700,5999.98
2012-01-04,11.21,11.39,10.45,10.48,500,6288.55
2012-01-03,11.06,11.19,10.77,10.90,400,6541.06
2011-12-30,11.81,12.19,11.72,12.18,200,7310.59
2011-12-29,12.24,12.26,11.77,11.81,200,7088.15
2011-12-28,11.35,12.47,11.35,12.40,400,7442.86
2011-12-27,11.52,11.60,11.18,11.49,200,6895.76
2011-12-23,10.78,11.84,10.75,11.62,300,6973.92
2011-12-22,10.61,11.32,10.19,11.09,300,6655.28
2011-12-21,12.54,12.91,11.06,11.10,600,6661.30
2011-12-20,13.30,13.30,12.78,12.79,400,7671.31
2011-12-19,14.58,14.83,13.98,14.57,500,8741.45
2011-12-16,14.08,15.27,14.08,14.90,500,8939.84
2011-12-15,15.15,15.48,14.68,15.07,400,9042.05
2011-12-14,16.17,16.97,15.76,16.28,500,9769.50
2011-12-13,15.70,16.86,15.01,16.22,500,9733.43
2011-12-12,16.90,17.54,16.35,16.35,200,9811.58
2011-12-09,18.42,18.46,16.24,16.31,300,9787.54
2011-12-08,18.30,19.20,18.04,18.94,400,11362.68
2011-12-07,16.78,18.09,16.77,17.33,400,10400.76
2011-12-06,16.45,16.66,15.88,16.30,400,9781.52
2011-12-05,15.15,16.80,15.11,16.45,400,9871.70
2011-12-02,15.64,16.58,15.10,16.50,500,9901.76
2011-12-01,17.54,17.62,16.37,16.60,100,9961.88
