Date,Open,High,Low,Close,Volume,Adj Close
2010-04-28,66.28,66.77,64.45,65.45,16545000,32.72
2010-04-27,69.05,71.05,64.70,65.15,23128600,32.58
2010-04-26,70.85,72.24,69.83,69.90,16286000,34.95
2010-04-23,69.08,70.98,67.90,70.78,16012600,35.39
2010-04-22,64.51,69.00,63.47,68.65,17077000,34.33
2010-04-21,65.49,66.86,64.73,66.51,15190800,33.26
2010-04-20,63.55,65.23,62.83,65.10,16188800,32.55
2010-04-19,62.41,64.26,59.92,62.67,18704600,31.33
2010-04-16,65.53,66.17,62.04,63.54,26377000,31.77
2010-04-15,65.39,66.46,65.20,66.06,15139800,33.03
2010-04-14,62.61,65.45,62.30,65.45,14404000,32.72
2010-04-13,60.69,61.58,59.57,61.46,11405800,30.73
2010-04-12,60.44,61.44,60.02,61.04,11328200,30.52
2010-04-09,59.59,60.40,58.51,60.32,12267600,30.16
2010-04-08,58.95,60.26,57.65,59.43,11809000,29.72
2010-04-07,59.93,60.58,58.40,59.59,14859800,29.80
2010-04-06,58.55,60.56,58.16,60.11,10692000,30.06
2010-04-05,56.50,59.17,56.03,59.16,9594600,29.58
2010-04-01,55.83,56.65,54.29,55.95,11608200,27.98
2010-03-31,55.23,56.94,54.50,54.58,10529800,27.29
2010-03-30,55.73,56.73,54.66,55.89,11100200,27.94
2010-03-29,55.28,55.89,54.55,55.38,11347000,27.69
2010-03-26,55.27,56.34,53.91,54.51,14749400,27.25
2010-03-25,57.09,58.23,54.48,54.54,20393600,27.27
2010-03-24,56.65,57.29,55.60,55.63,18777800,27.82
2010-03-23,55.69,57.65,54.92,57.58,17201800,28.79
2010-03-22,52.18,55.90,51.80,55.45,18224000,27.67
2010-03-19,55.97,56.00,52.71,53.23,19538600,26.56
2010-03-18,55.82,56.68,55.13,55.43,14215200,27.66
2010-03-17,55.36,57.00,55.30,55.99,13512200,27.94
2010-03-16,54.30,55.00,53.30,55.00,14168400,27.45
2010-03-15,54.00,54.32,52.41,53.65,14010000,26.77
2010-03-12,55.07,55.10,53.04,54.14,15781200,27.02
2010-03-11,52.76,54.40,52.17,54.20,16803800,27.05
2010-03-10,52.55,54.56,52.44,53.69,17463600,26.79
2010-03-09,51.33,53.56,51.33,52.38,14797600,26.14
2010-03-08,51.54,52.26,51.27,51.78,10195000,25.84
2010-03-05,49.47,51.74,49.05,51.50,13886400,25.70
2010-03-04,48.26,48.71,47.62,48.56,11341200,24.23
2010-03-03,48.07,48.98,47.46,48.16,13338400,24.03
2010-03-02,46.84,48.20,46.63,47.39,14771200,23.65
2010-03-01,44.23,46.44,44.12,46.24,15267800,23.07
2010-02-26,44.01,44.12,42.62,43.24,13602400,21.58
2010-02-25,42.06,43.97,41.64,43.79,16381400,21.85
2010-02-24,43.17,44.41,42.83,43.76,12492000,21.84
2010-02-23,44.09,44.28,42.35,42.72,16142600,21.32
2010-02-22,44.59,44.67,43.79,44.25,10336200,22.08
2010-02-19,43.15,44.51,42.93,43.87,13561400,21.89
2010-02-18,42.58,43.69,42.20,43.67,11786800,21.79
2010-02-17,42.33,42.87,41.65,42.62,13677400,21.27
2010-02-16,41.00,41.83,39.86,41.70,13230200,20.81
2010-02-12,37.75,39.75,37.41,39.73,16394600,19.83
2010-02-11,36.81,38.92,35.95,38.83,15364400,19.38
2010-02-10,36.47,37.35,35.38,37.01,16111400,18.47
2010-02-09,36.69,37.46,35.54,36.79,22012600,18.36
2010-02-08,36.03,37.04,35.25,35.38,16931600,17.66
2010-02-05,36.30,36.50,34.13,36.40,28712600,18.16
2010-02-04,39.18,39.19,35.90,36.05,26088600,17.99
2010-02-03,40.30,41.05,39.03,39.97,16325800,19.95
2010-02-02,39.73,40.91,38.76,40.72,13123800,20.32
2010-02-01,38.71,39.69,38.22,39.46,14327400,19.69
2010-01-29,39.88,41.15,37.88,38.04,24895800,18.98
2010-01-28,41.70,41.77,38.30,39.36,29600800,19.64
2010-01-27,39.70,41.64,39.27,41.42,22553800,20.67
2010-01-26,40.95,41.84,40.07,40.30,16316000,20.11
2010-01-25,41.91,42.08,40.48,41.35,16988000,20.63
2010-01-22,43.44,44.06,40.78,41.07,33437600,20.49
2010-01-21,46.06,47.07,43.20,43.52,35618400,21.72
2010-01-20,46.93,46.96,44.33,45.92,22927000,22.91
2010-01-19,45.92,47.97,45.92,47.91,11264200,23.91
2010-01-15,47.55,47.91,44.62,45.47,21862000,22.69
2010-01-14,46.49,47.91,46.22,47.48,10607600,23.69
2010-01-13,45.69,47.24,44.55,46.96,15254400,23.43
2010-01-12,45.93,46.56,44.61,45.20,15939600,22.56
2010-01-11,47.97,48.15,46.25,46.86,11963400,23.38
2010-01-08,46.06,47.30,45.78,47.30,9760000,23.60
2010-01-07,45.60,46.65,44.38,46.57,15198200,23.24
2010-01-06,45.69,46.41,45.23,45.59,12812600,22.75
2010-01-05,45.90,46.51,44.70,45.66,12018800,22.79
2010-01-04,44.66,46.15,44.63,46.15,10364200,23.03
2009-12-31,44.64,45.25,42.69,42.74,8105000,21.33
2009-12-30,44.20,45.10,43.42,44.58,9298000,22.25
2009-12-29,45.09,45.25,44.53,44.64,4904400,22.28
2009-12-28,45.39,45.40,44.08,44.73,6716200,22.32
2009-12-24,44.65,44.91,44.39,44.80,4628200,22.36
2009-12-23,43.46,44.36,42.69,44.32,11458800,22.12
2009-12-22,41.70,42.80,41.40,42.63,9729000,21.27
2009-12-21,40.70,41.67,40.70,41.44,11063800,20.68
2009-12-18,39.68,39.86,38.32,39.85,16617400,19.89
2009-12-17,39.48,39.93,38.04,38.86,14756600,19.39
2009-12-16,40.23,40.81,39.47,40.17,15983600,20.05
2009-12-15,39.51,40.65,39.18,39.48,12308000,19.70
2009-12-14,38.93,39.82,37.70,39.75,11995800,19.84
2009-12-11,37.75,38.23,36.75,38.03,12855200,18.98
2009-12-10,38.00,38.58,36.57,37.05,14335200,18.49
2009-12-09,37.63,37.95,36.46,37.51,16718800,18.72
2009-12-08,38.05,38.64,36.58,37.82,15877400,18.87
2009-12-07,38.52,39.32,37.96,38.68,12744600,19.30
2009-12-04,38.22,39.39,36.43,38.53,27719600,19.23
2009-12-03,37.85,38.53,35.87,35.96,15366000,17.94
2009-12-02,36.12,38.20,36.09,37.27,14939400,18.60
2009-12-01,35.44,36.38,35.06,35.95,13979000,17.94
2009-11-30,33.70,34.53,32.27,34.38,21211800,17.16
2009-11-27,32.82,35.48,32.57,34.00,12871200,16.97
2009-11-25,37.42,37.60,36.56,36.66,12057000,18.29
2009-11-24,37.18,37.22,35.41,36.70,16435800,18.31
2009-11-23,36.94,38.50,36.62,37.26,17010000,18.59
2009-11-20,34.82,35.90,34.57,35.42,16429600,17.68
2009-11-19,42.18,42.38,39.27,40.17,25193200,17.72
2009-11-18,43.90,44.00,42.30,43.42,14278800,19.15
2009-11-17,43.34,44.19,42.60,43.67,14673000,19.26
2009-11-16,41.40,44.60,41.36,43.75,20644600,19.30
2009-11-13,39.83,41.04,38.40,40.60,15749800,17.91
2009-11-12,41.85,42.75,39.11,39.46,20322200,17.40
2009-11-11,41.95,43.00,40.82,41.77,18101200,18.42
2009-11-10,41.46,42.34,39.98,40.91,15564800,18.04
2009-11-09,40.49,41.84,40.45,41.80,13408200,18.44
2009-11-06,38.15,40.52,37.81,39.44,20104400,17.40
2009-11-05,37.33,39.55,36.96,39.30,22261600,17.33
2009-11-04,38.25,38.70,35.99,36.07,27142400,15.91
2009-11-03,35.22,37.53,34.87,37.52,22983400,16.55
2009-11-02,36.72,37.64,34.22,35.95,34447200,15.86
2009-10-30,38.84,38.97,35.43,36.10,36469600,15.92
2009-10-29,38.28,40.03,37.93,39.42,23027400,17.39
2009-10-28,41.03,41.51,36.88,37.26,35072600,16.43
2009-10-27,43.11,43.80,41.26,41.38,27327000,18.25
2009-10-26,44.71,46.68,42.41,42.96,28780600,18.95
2009-10-23,47.48,47.99,44.09,44.30,29637600,19.54
2009-10-22,45.20,47.79,43.67,47.18,21604200,20.81
2009-10-21,46.96,49.60,45.08,45.37,19888200,20.01
2009-10-20,49.34,49.49,46.40,47.13,17101200,20.79
2009-10-19,48.51,49.92,47.35,49.14,16974000,21.67
2009-10-16,48.58,48.85,46.78,48.06,16147600,21.20
2009-10-15,48.93,49.89,48.42,49.61,11969800,21.88
2009-10-14,49.01,49.89,47.82,49.68,18852400,21.91
2009-10-13,47.19,47.66,45.63,46.99,14308800,20.73
2009-10-12,48.25,48.89,46.82,47.51,11934200,20.95
2009-10-09,46.05,47.64,45.76,47.53,13407000,20.96
2009-10-08,45.91,47.19,45.15,45.87,17910600,20.23
2009-10-07,44.25,45.17,43.97,44.68,16800000,19.71
2009-10-06,43.28,45.27,42.99,44.55,23434200,19.65
2009-10-05,40.78,42.76,40.31,42.37,17206000,18.69
2009-10-02,39.71,41.24,39.20,40.22,18947200,17.74
2009-10-01,44.81,44.95,40.85,41.01,24268600,18.09
2009-09-30,47.09,47.35,43.47,45.12,22483200,19.90
2009-09-29,47.44,48.64,46.61,46.86,14674400,20.67
2009-09-28,45.16,48.10,44.70,47.40,12895200,20.91
2009-09-25,44.45,45.36,43.50,44.22,16301400,19.50
2009-09-24,48.19,48.64,44.05,45.04,21278600,19.87
2009-09-23,49.49,50.61,47.56,47.83,20024000,21.10
2009-09-22,49.16,49.69,48.18,49.11,16109600,21.66
2009-09-21,47.15,48.67,46.91,48.27,16637000,21.27
2009-09-18,48.83,48.85,46.98,48.44,14932400,21.34
2009-09-17,48.07,49.49,47.18,47.86,19254400,21.09
2009-09-16,45.95,48.26,45.57,48.23,19286800,21.25
2009-09-15,44.26,45.74,43.68,45.36,19310800,19.98
2009-09-14,41.96,44.39,41.76,44.33,15610800,19.53
2009-09-11,43.33,44.17,42.28,42.87,19930600,18.89
2009-09-10,41.40,43.23,40.44,42.94,19921400,18.92
